type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-10 14:19:22,47.82873759,7.94833228,8,720.168,,0.000,,12,14,,
T,2021-10-10 14:19:23,47.82873759,7.94833228,8,720.209,,0.000,,12,14,,
T,2021-10-10 14:19:24,47.82873759,7.94833228,8,720.250,,0.000,,12,14,,
T,2021-10-10 14:19:25,47.82873759,7.94833228,8,720.666,,0.000,,12,14,,
T,2021-10-10 14:19:26,47.82873759,7.94833228,8,720.707,,0.000,,12,14,,
T,2021-10-10 14:19:27,47.82873759,7.94833228,8,721.110,,0.000,,12,14,,
T,2021-10-10 14:19:28,47.82873759,7.94833228,8,721.517,,0.000,,12,15,,
T,2021-10-10 14:19:29,47.82873759,7.94833228,8,721.928,,0.000,,12,14,,
T,2021-10-10 14:19:30,47.82873759,7.94833228,8,722.357,,0.000,,11,13,,
T,2021-10-10 14:19:31,47.82873759,7.94833228,8,722.756,,0.000,,12,13,,
T,2021-10-10 14:19:32,47.82873759,7.94833228,8,723.148,,0.000,,12,14,,
T,2021-10-10 14:19:33,47.82873759,7.94833228,8,723.541,,0.000,,12,14,,
T,2021-10-10 14:19:34,47.82873759,7.94833228,8,723.905,,0.000,,12,14,,
T,2021-10-10 14:19:35,47.82873759,7.94833228,8,724.236,,0.000,,12,14,,
T,2021-10-10 14:19:36,47.82873759,7.94833228,12,724.266,,0.000,,12,14,,
T,2021-10-10 14:19:37,47.82873759,7.94833228,12,724.566,,0.000,,11,14,,
T,2021-10-10 14:19:38,47.82873759,7.94833228,12,724.592,,0.000,,12,14,,
T,2021-10-10 14:19:39,47.82873759,7.94833228,12,724.615,,0.000,,12,14,,
T,2021-10-10 14:19:40,47.82873759,7.94833228,8,724.822,,0.000,,12,14,,
T,2021-10-10 14:19:41,47.82873759,7.94833228,8,724.999,,0.000,,12,14,,
T,2021-10-10 14:19:42,47.82873759,7.94833228,8,725.145,,0.000,,12,14,,
T,2021-10-10 14:19:43,47.82873759,7.94833228,8,725.268,,0.000,,12,14,,
T,2021-10-10 14:19:44,47.82873759,7.94833228,8,725.370,,0.000,,12,14,,
T,2021-10-10 14:19:45,47.82873759,7.94833228,8,725.471,,0.000,,12,14,,
T,2021-10-10 14:19:46,47.82873759,7.94833228,8,725.479,,0.000,,11,14,,
T,2021-10-10 14:19:47,47.82873759,7.94833228,8,725.563,,0.000,,11,14,,
T,2021-10-10 14:19:48,47.82873759,7.94833228,8,725.571,,0.000,,11,14,,
T,2021-10-10 14:19:49,47.82873759,7.94833228,8,725.644,,0.000,,11,14,,
T,2021-10-10 14:19:50,47.82873759,7.94833228,8,725.708,,0.000,,11,14,,
T,2021-10-10 14:19:51,47.82873759,7.94833228,8,725.740,,0.000,,10,14,,
T,2021-10-10 14:19:52,47.82873759,7.94833228,8,725.742,,0.000,,10,14,,
T,2021-10-10 14:19:53,47.82873759,7.94833228,8,725.748,,0.000,,11,14,,
T,2021-10-10 14:19:54,47.82873759,7.94833228,8,725.792,,0.000,,11,14,,
T,2021-10-10 14:19:55,47.82873759,7.94833228,8,725.834,,0.000,,11,14,,
T,2021-10-10 14:19:56,47.82873759,7.94833228,8,725.874,,0.000,,11,14,,
T,2021-10-10 14:19:57,47.82873759,7.94833228,8,725.911,,0.000,,11,14,,
T,2021-10-10 14:19:58,47.82873759,7.94833228,8,725.950,,0.000,,10,14,,
T,2021-10-10 14:19:59,47.82873759,7.94833228,8,725.953,,0.000,,10,14,,
T,2021-10-10 14:20:00,47.82873759,7.94833228,8,725.957,,0.000,,10,14,,
T,2021-10-10 14:20:01,47.82873759,7.94833228,8,725.996,,0.000,,10,14,,
T,2021-10-10 14:20:02,47.82873759,7.94833228,8,726.038,,0.000,,11,14,,
T,2021-10-10 14:20:03,47.82873759,7.94833228,8,726.052,,0.000,,11,14,,
T,2021-10-10 14:20:04,47.82873759,7.94833228,8,726.062,,0.000,,11,14,,
T,2021-10-10 14:20:05,47.82873759,7.94833228,8,726.051,,0.000,,11,14,,
T,2021-10-10 14:20:06,47.82873759,7.94833228,8,726.041,,0.000,,10,14,,
T,2021-10-10 14:20:07,47.82873759,7.94833228,8,726.022,,0.000,,9,14,,
T,2021-10-10 14:20:08,47.82873759,7.94833228,8,726.020,,0.000,,9,13,,
T,2021-10-10 14:20:09,47.82873759,7.94833228,8,726.013,,0.000,,9,14,,
T,2021-10-10 14:20:10,47.82873759,7.94833228,8,726.007,,0.000,,10,13,,
T,2021-10-10 14:20:11,47.82873759,7.94833228,8,725.994,,0.000,,10,13,,
T,2021-10-10 14:20:12,47.82873759,7.94833228,8,725.969,,0.000,,10,13,,
T,2021-10-10 14:20:13,47.82873759,7.94833228,8,725.939,,0.000,,10,13,,
T,2021-10-10 14:20:14,47.82873759,7.94833228,8,725.897,,0.000,,10,14,,
T,2021-10-10 14:20:15,47.82873759,7.94833228,8,725.864,,0.000,,9,14,,
T,2021-10-10 14:20:16,47.82873759,7.94833228,8,725.853,,0.000,,11,13,,
T,2021-10-10 14:20:17,47.82873759,7.94833228,8,725.849,,0.000,,12,14,,
T,2021-10-10 14:20:18,47.82873759,7.94833228,8,725.785,,0.000,,12,14,,
T,2021-10-10 14:20:19,47.82873759,7.94833228,8,725.779,,0.000,,11,14,,
T,2021-10-10 14:20:20,47.82873759,7.94833228,8,725.691,,0.000,,11,15,,
T,2021-10-10 14:20:21,47.82873759,7.94833228,8,725.609,,0.000,,11,14,,
T,2021-10-10 14:20:22,47.82873759,7.94833228,8,725.532,,0.000,,11,14,,
T,2021-10-10 14:20:23,47.82873759,7.94833228,8,725.460,,0.000,,10,14,,
T,2021-10-10 14:20:24,47.82873759,7.94833228,8,725.390,,0.000,,10,14,,
T,2021-10-10 14:20:25,47.82873759,7.94833228,8,725.382,,0.000,,10,14,,
T,2021-10-10 14:20:26,47.82873759,7.94833228,8,725.306,,0.000,,10,14,,
T,2021-10-10 14:20:27,47.82873759,7.94833228,8,725.235,,0.000,,11,14,,
T,2021-10-10 14:20:28,47.82873759,7.94833228,8,725.166,,0.000,,11,14,,
T,2021-10-10 14:20:29,47.82873759,7.94833228,8,725.158,,0.000,,12,14,,
T,2021-10-10 14:20:30,47.82873759,7.94833228,8,725.089,,0.000,,11,14,,
T,2021-10-10 14:20:31,47.82873759,7.94833228,8,725.083,,0.000,,12,14,,
T,2021-10-10 14:20:32,47.82873759,7.94833228,8,725.037,,0.000,,11,14,,
T,2021-10-10 14:20:33,47.82873759,7.94833228,8,725.003,,0.000,,12,14,,
T,2021-10-10 14:20:34,47.82873759,7.94833228,8,724.976,,0.000,,11,14,,
T,2021-10-10 14:20:35,47.82873759,7.94833228,8,724.973,,0.000,,10,12,,
T,2021-10-10 14:20:36,47.82873759,7.94833228,8,724.940,,0.000,,10,14,,
T,2021-10-10 14:20:37,47.82873759,7.94833228,8,724.937,,0.000,,10,14,,
T,2021-10-10 14:20:38,47.82873759,7.94833228,8,724.934,,0.000,,10,15,,
T,2021-10-10 14:20:39,47.82873759,7.94833228,8,724.932,,0.000,,11,15,,
T,2021-10-10 14:20:40,47.82873759,7.94833228,8,724.921,,0.000,,10,14,,
T,2021-10-10 14:20:41,47.82873759,7.94833228,8,724.919,,0.000,,11,14,,
T,2021-10-10 14:20:42,47.82873759,7.94833228,8,724.898,,0.000,,11,14,,
T,2021-10-10 14:20:43,47.82873759,7.94833228,8,724.896,,0.000,,11,14,,
T,2021-10-10 14:20:44,47.82873759,7.94833228,8,724.881,,0.000,,11,14,,
T,2021-10-10 14:20:45,47.82873759,7.94833228,8,724.879,,0.000,,11,14,,
T,2021-10-10 14:20:46,47.82873759,7.94833228,8,724.832,,0.000,,12,13,,
T,2021-10-10 14:20:47,47.82873759,7.94833228,8,724.783,,0.000,,12,13,,
T,2021-10-10 14:20:48,47.82873759,7.94833228,8,724.742,,0.000,,12,14,,
T,2021-10-10 14:20:49,47.82873759,7.94833228,8,724.738,,0.000,,12,14,,
T,2021-10-10 14:20:50,47.82873759,7.94833228,8,724.735,,0.000,,12,14,,
T,2021-10-10 14:20:51,47.82873759,7.94833228,8,724.688,,0.000,,12,14,,
T,2021-10-10 14:20:52,47.82873759,7.94833228,8,724.665,,0.000,,12,14,,
T,2021-10-10 14:20:53,47.82873759,7.94833228,8,724.664,,0.000,,12,14,,
T,2021-10-10 14:20:54,47.82873759,7.94833228,8,724.661,,0.000,,10,14,,
T,2021-10-10 14:20:55,47.82873759,7.94833228,8,724.611,,0.000,,11,14,,
T,2021-10-10 14:20:56,47.82873759,7.94833228,8,724.533,,0.000,,11,14,,
T,2021-10-10 14:20:57,47.82873759,7.94833228,8,724.525,,0.000,,11,14,,
T,2021-10-10 14:20:58,47.82873759,7.94833228,8,724.451,,0.000,,11,14,,
T,2021-10-10 14:20:59,47.82873759,7.94833228,8,724.384,,0.000,,11,14,,
T,2021-10-10 14:21:00,47.82873759,7.94833228,8,724.330,,0.000,,11,14,,
T,2021-10-10 14:21:01,47.82873759,7.94833228,8,724.325,,0.000,,11,14,,
T,2021-10-10 14:21:02,47.82873759,7.94833228,8,724.276,,0.000,,11,14,,
T,2021-10-10 14:21:03,47.82873759,7.94833228,8,724.226,,0.000,,10,14,,
T,2021-10-10 14:21:04,47.82873759,7.94833228,8,724.220,,0.000,,10,14,,
T,2021-10-10 14:21:05,47.82873759,7.94833228,8,724.211,,0.000,,10,14,,
T,2021-10-10 14:21:06,47.82873759,7.94833228,8,724.204,,0.000,,10,14,,
T,2021-10-10 14:21:07,47.82873759,7.94833228,8,724.147,,0.000,,10,14,,
T,2021-10-10 14:21:08,47.82873759,7.94833228,6,724.101,,0.000,,10,14,,
T,2021-10-10 14:21:09,47.82873759,7.94833228,6,724.098,,0.000,,10,14,,
T,2021-10-10 14:21:10,47.82873759,7.94833228,6,724.100,,0.000,,10,14,,
T,2021-10-10 14:21:11,47.82873759,7.94833228,6,724.106,,0.000,,10,14,,
T,2021-10-10 14:21:12,47.82873759,7.94833228,6,724.171,,0.000,,9,14,,
T,2021-10-10 14:21:13,47.82873759,7.94833228,6,724.263,,0.000,,8,14,,
T,2021-10-10 14:21:14,47.82873759,7.94833228,6,724.369,,0.000,,8,14,,
T,2021-10-10 14:21:15,47.82873759,7.94833228,6,724.486,,0.000,,10,14,,
T,2021-10-10 14:21:16,47.82873759,7.94833228,6,724.610,,0.000,,10,14,,
T,2021-10-10 14:21:17,47.82873759,7.94833228,6,724.744,,0.000,,11,14,,
T,2021-10-10 14:21:18,47.82873759,7.94833228,6,724.887,,0.000,,11,14,,
T,2021-10-10 14:21:19,47.82873759,7.94833228,6,725.023,,0.000,,11,14,,
T,2021-10-10 14:21:20,47.82873759,7.94833228,6,725.117,,0.000,,11,14,,
T,2021-10-10 14:21:21,47.82873759,7.94833228,6,725.126,,0.000,,11,14,,
T,2021-10-10 14:21:22,47.82873759,7.94833228,6,725.212,,0.000,,11,14,,
T,2021-10-10 14:21:23,47.82873759,7.94833228,6,725.222,,0.000,,11,14,,
T,2021-10-10 14:21:24,47.82873759,7.94833228,6,725.316,,0.000,,12,14,,
T,2021-10-10 14:21:25,47.82873759,7.94833228,6,725.398,,0.000,,12,14,,
T,2021-10-10 14:21:26,47.82873759,7.94833228,6,725.482,,0.000,,12,14,,
T,2021-10-10 14:21:27,47.82873759,7.94833228,6,725.557,,0.000,,12,15,,
T,2021-10-10 14:21:28,47.82873759,7.94833228,6,725.619,,0.000,,12,15,,
T,2021-10-10 14:21:29,47.82873759,7.94833228,6,725.625,,0.000,,12,15,,
T,2021-10-10 14:21:30,47.82873759,7.94833228,6,725.630,,0.000,,12,16,,
T,2021-10-10 14:21:31,47.82873759,7.94833228,6,725.637,,0.000,,12,16,,
T,2021-10-10 14:21:32,47.82873759,7.94833228,6,725.718,,0.000,,12,15,,
T,2021-10-10 14:21:33,47.82873759,7.94833228,6,725.782,,0.000,,12,15,,
T,2021-10-10 14:21:34,47.82873759,7.94833228,6,725.833,,0.000,,11,15,,
T,2021-10-10 14:21:35,47.82873759,7.94833228,6,725.838,,0.000,,12,15,,
T,2021-10-10 14:21:36,47.82873759,7.94833228,6,725.840,,0.000,,12,15,,
T,2021-10-10 14:21:37,47.82873759,7.94833228,6,725.840,,0.000,,12,15,,
T,2021-10-10 14:21:38,47.82873759,7.94833228,6,725.825,,0.000,,12,15,,
T,2021-10-10 14:21:39,47.82873759,7.94833228,6,725.822,,0.000,,12,15,,
T,2021-10-10 14:21:40,47.82873759,7.94833228,6,725.821,,0.000,,12,15,,
T,2021-10-10 14:21:41,47.82873759,7.94833228,6,725.811,,0.000,,12,15,,
T,2021-10-10 14:21:42,47.82873759,7.94833228,6,725.809,,0.000,,12,15,,
T,2021-10-10 14:21:43,47.82873759,7.94833228,6,725.810,,0.000,,12,15,,
T,2021-10-10 14:21:44,47.82873759,7.94833228,6,725.852,,0.000,,12,15,,
T,2021-10-10 14:21:45,47.82873759,7.94833228,6,725.909,,0.000,,11,15,,
T,2021-10-10 14:21:46,47.82873759,7.94833228,6,725.915,,0.000,,12,15,,
T,2021-10-10 14:21:47,47.82873759,7.94833228,6,725.983,,0.000,,12,15,,
T,2021-10-10 14:21:48,47.82873759,7.94833228,6,726.029,,0.000,,12,15,,
T,2021-10-10 14:21:49,47.82873759,7.94833228,6,726.056,,0.000,,12,15,,
T,2021-10-10 14:21:50,47.82873759,7.94833228,6,726.058,,0.000,,12,15,,
T,2021-10-10 14:21:51,47.82873759,7.94833228,6,726.060,,0.000,,12,15,,
T,2021-10-10 14:21:52,47.82873759,7.94833228,6,726.081,,0.000,,12,15,,
T,2021-10-10 14:21:53,47.82873759,7.94833228,6,726.112,,0.000,,12,15,,
T,2021-10-10 14:21:54,47.82873759,7.94833228,6,726.117,,0.000,,12,15,,
T,2021-10-10 14:21:55,47.82873759,7.94833228,6,726.160,,0.000,,11,15,,
T,2021-10-10 14:21:56,47.82873759,7.94833228,6,726.224,,0.000,,12,15,,
T,2021-10-10 14:21:57,47.82873759,7.94833228,6,726.251,,0.000,,10,15,,
T,2021-10-10 14:21:58,47.82873759,7.94833228,6,726.252,,0.000,,10,15,,
T,2021-10-10 14:21:59,47.82873759,7.94833228,6,726.266,,0.000,,11,15,,
T,2021-10-10 14:22:00,47.82873759,7.94833228,8,726.263,,0.000,,10,15,,
T,2021-10-10 14:22:01,47.82873759,7.94833228,8,726.264,,0.000,,10,15,,
T,2021-10-10 14:22:02,47.82873759,7.94833228,8,726.266,,0.000,,10,15,,
T,2021-10-10 14:29:57.999,47.82976074,7.94761729,16,684.841,,0.000,,5,13,,
T,2021-10-10 14:29:58.999,47.82976074,7.94761729,16,688.252,,0.000,,5,13,,
T,2021-10-10 14:29:59.999,47.82976074,7.94761729,12,693.482,,0.000,,5,13,,
T,2021-10-10 14:30:00.999,47.82973309,7.94760839,12,698.424,,0.734,239,6,13,,
T,2021-10-10 14:30:01.999,47.82972193,7.94759150,8,699.475,,0.970,240,6,13,,
T,2021-10-10 14:30:02.999,47.82971180,7.94757010,12,699.055,,1.190,219,6,13,,
T,2021-10-10 14:30:03.999,47.82969984,7.94754337,8,697.554,,1.148,223,6,13,,
T,2021-10-10 14:30:04.999,47.82968587,7.94751191,8,696.262,,1.083,240,6,14,,
T,2021-10-10 14:30:05.999,47.82967229,7.94747716,8,696.975,,1.262,255,6,14,,
T,2021-10-10 14:30:06.999,47.82965807,7.94743949,8,698.831,,1.401,269,6,14,,
T,2021-10-10 14:30:07.999,47.82964046,7.94740135,8,700.211,,1.532,281,6,14,,
T,2021-10-10 14:30:08.999,47.82962161,7.94736476,8,699.368,,1.626,278,6,14,,
T,2021-10-10 14:30:09.999,47.82961129,7.94733580,8,700.530,,1.682,272,6,14,,
T,2021-10-10 14:30:10.999,47.82960676,7.94731318,8,702.262,,1.518,270,6,14,,
T,2021-10-10 14:30:11.999,47.82960489,7.94730112,8,701.688,,1.322,287,6,14,,
T,2021-10-10 14:30:12.999,47.82960373,7.94729430,8,702.081,,1.377,314,6,14,,
T,2021-10-10 14:30:13.999,47.82960295,7.94728990,8,702.465,,1.406,317,6,14,,
T,2021-10-10 14:30:14.999,47.82960238,7.94728665,8,702.653,,1.418,322,6,14,,
T,2021-10-10 14:30:15.999,47.82960191,7.94728363,8,702.820,,1.438,316,6,13,,
T,2021-10-10 14:30:16.999,47.82960186,7.94728109,8,702.593,,1.466,270,6,14,,
T,2021-10-10 14:30:17.999,47.82960160,7.94727855,8,702.061,,1.457,314,6,13,,
T,2021-10-10 14:30:18.999,47.82960137,7.94727621,8,702.221,,1.223,314,6,14,,
T,2021-10-10 14:30:19.999,47.82960124,7.94727418,8,702.560,,1.072,311,6,13,,
T,2021-10-10 14:30:20.999,47.82960118,7.94727245,8,702.570,,1.178,308,6,13,,
T,2021-10-10 14:30:21.999,47.82960120,7.94727103,8,702.394,,1.257,298,6,13,,
T,2021-10-10 14:30:22.999,47.82960122,7.94726980,8,702.652,,1.302,302,6,14,,
T,2021-10-10 14:30:23.999,47.82960124,7.94726876,8,702.851,,1.328,302,6,13,,
T,2021-10-10 14:30:24.999,47.82960128,7.94726791,8,702.847,,1.348,295,6,13,,
T,2021-10-10 14:30:25.999,47.82960051,7.94727538,12,702.801,,1.105,296,6,13,,
T,2021-10-10 14:30:26.999,47.82960177,7.94728498,12,702.711,,0.941,300,6,14,,
T,2021-10-10 14:30:27.999,47.82960619,7.94729636,12,702.578,,1.039,298,6,13,,
T,2021-10-10 14:30:28.999,47.82961427,7.94730670,16,702.433,,1.126,300,6,13,,
T,2021-10-10 14:30:29.999,47.82962088,7.94732047,16,702.311,,1.149,304,6,13,,
T,2021-10-10 14:30:30.999,47.82962192,7.94733662,16,702.185,,1.132,305,7,13,,
T,2021-10-10 14:30:31.999,47.82962287,7.94734888,16,702.008,,0.946,307,7,13,,
T,2021-10-10 14:30:32.999,47.82962690,7.94735849,16,701.828,,0.848,311,7,13,,
T,2021-10-10 14:30:33.999,47.82963140,7.94736596,16,701.673,,0.981,307,7,13,,
T,2021-10-10 14:30:34.999,47.82963754,7.94737127,16,701.517,,1.096,310,7,13,,
T,2021-10-10 14:30:35.999,47.82964399,7.94737365,16,701.314,,1.209,305,7,13,,
T,2021-10-10 14:30:36.999,47.82965324,7.94737701,16,701.191,,1.084,307,7,13,,
T,2021-10-10 14:30:37.999,47.82966379,7.94737786,16,701.108,,1.012,312,7,13,,
T,2021-10-10 14:30:38.999,47.82967098,7.94737611,16,701.044,,1.160,309,7,13,,
T,2021-10-10 14:30:39.999,47.82967704,7.94737454,16,701.039,,1.254,307,7,13,,
T,2021-10-10 14:30:40.999,47.82968546,7.94737158,16,701.040,,1.336,313,7,13,,
T,2021-10-10 14:30:41.999,47.82969298,7.94736655,16,701.035,,1.401,315,7,13,,
T,2021-10-10 14:30:42.999,47.82969914,7.94736117,16,701.029,,1.447,318,6,13,,
T,2021-10-10 14:30:43.999,47.82970521,7.94735818,16,701.049,,1.481,342,7,13,,
T,2021-10-10 14:30:44.999,47.82970774,7.94735397,16,701.076,,1.513,335,7,13,,
T,2021-10-10 14:30:45.999,47.82970891,7.94734690,16,701.154,,1.537,324,7,13,,
T,2021-10-10 14:30:46.999,47.82971105,7.94734180,16,701.218,,1.539,325,7,13,,
T,2021-10-10 14:30:47.999,47.82971601,7.94734222,16,701.319,,1.534,338,7,13,,
T,2021-10-10 14:30:49,47.82974805,7.94734629,12,701.483,,1.453,345,7,13,,
T,2021-10-10 14:30:50,47.82977411,7.94734634,12,701.641,,1.559,339,7,13,,
T,2021-10-10 14:30:51,47.82979372,7.94733961,12,701.764,,1.628,339,7,13,,
T,2021-10-10 14:30:52,47.82981293,7.94733231,12,701.844,,1.245,317,7,14,,
T,2021-10-10 14:30:53,47.82983095,7.94732751,12,701.845,,0.964,318,7,14,,
T,2021-10-10 14:30:54,47.82984734,7.94732279,12,701.821,,0.863,281,7,14,,
T,2021-10-10 14:30:55,47.82986273,7.94731887,12,701.810,,0.953,223,7,14,,
T,2021-10-10 14:30:56,47.82987740,7.94731590,12,701.810,,1.117,269,7,14,,
T,2021-10-10 14:30:57,47.82988634,7.94731625,12,701.795,,1.239,318,7,14,,
T,2021-10-10 14:30:58,47.82988756,7.94731995,12,701.756,,1.273,326,7,14,,
T,2021-10-10 14:30:59,47.82989020,7.94732245,12,701.730,,1.341,330,7,14,,
T,2021-10-10 14:31:00,47.82988722,7.94732687,12,701.755,,1.354,326,7,14,,
T,2021-10-10 14:31:01,47.82988722,7.94732775,12,701.838,,1.365,328,7,14,,
T,2021-10-10 14:31:02,47.82989007,7.94732713,12,701.926,,1.387,336,7,14,,
T,2021-10-10 14:31:03,47.82989383,7.94732607,12,702.008,,1.441,8,8,13,,
T,2021-10-10 14:31:04,47.82989857,7.94732632,12,702.076,,1.478,31,8,14,,
T,2021-10-10 14:31:05,47.82990242,7.94732848,8,702.168,,1.492,49,8,15,,
T,2021-10-10 14:31:06,47.82990923,7.94733322,8,702.292,,1.324,50,8,14,,
T,2021-10-10 14:31:07,47.82991596,7.94733847,8,702.376,,1.080,45,8,15,,
T,2021-10-10 14:31:08,47.82992127,7.94734285,8,702.471,,1.086,63,8,14,,
T,2021-10-10 14:31:09,47.82992552,7.94734630,8,702.593,,0.987,63,8,15,,
T,2021-10-10 14:31:10,47.82992847,7.94734901,8,702.753,,0.917,56,8,14,,
T,2021-10-10 14:31:11,47.82993143,7.94735191,8,702.926,,1.169,56,8,14,,
T,2021-10-10 14:31:12,47.82993379,7.94735535,8,703.109,,1.374,66,8,15,,
T,2021-10-10 14:31:13,47.82993700,7.94735984,8,703.128,,1.453,60,8,14,,
T,2021-10-10 14:31:14,47.82994100,7.94736477,8,703.145,,1.489,49,8,14,,
T,2021-10-10 14:31:15,47.82994337,7.94736895,8,703.317,,1.465,59,8,14,,
T,2021-10-10 14:31:16,47.82994650,7.94737289,8,703.507,,1.251,58,8,14,,
T,2021-10-10 14:31:17,47.82995041,7.94737618,8,703.685,,1.093,57,8,15,,
T,2021-10-10 14:31:18,47.82995219,7.94737793,8,703.849,,1.146,53,7,15,,
T,2021-10-10 14:31:19,47.82995533,7.94737933,8,704.017,,1.219,48,7,15,,
T,2021-10-10 14:31:20,47.82995617,7.94737868,8,704.152,,1.256,35,7,14,,
T,2021-10-10 14:31:21,47.82995729,7.94737793,8,704.309,,1.087,34,7,15,,
T,2021-10-10 14:31:22,47.82995963,7.94737791,8,704.447,,1.012,45,7,15,,
T,2021-10-10 14:31:23,47.82996306,7.94738103,8,704.611,,1.196,53,7,15,,
T,2021-10-10 14:31:24,47.82996642,7.94738646,8,704.779,,1.318,53,7,15,,
T,2021-10-10 14:31:25,47.82996989,7.94739555,8,704.896,,1.694,67,7,15,,
T,2021-10-10 14:31:26,47.82997328,7.94740754,8,705.037,,1.983,65,8,15,,
T,2021-10-10 14:31:27,47.82997588,7.94741964,8,705.091,,1.690,65,8,15,,
T,2021-10-10 14:31:28,47.82997749,7.94743043,8,705.100,,1.466,195,8,15,,
T,2021-10-10 14:31:29,47.82997848,7.94743969,8,705.070,,1.494,235,8,15,,
T,2021-10-10 14:31:30,47.82997971,7.94744771,8,705.022,,1.486,242,8,15,,
T,2021-10-10 14:31:31,47.82998186,7.94745536,8,704.968,,1.492,244,8,15,,
T,2021-10-10 14:31:32,47.82998456,7.94746417,8,704.927,,1.465,314,8,15,,
T,2021-10-10 14:31:33,47.82998697,7.94747337,8,704.924,,1.454,46,8,15,,
T,2021-10-10 14:31:34,47.82998954,7.94748398,8,704.922,,1.497,60,8,15,,
T,2021-10-10 14:31:35,47.82999279,7.94749557,8,704.934,,1.553,75,8,15,,
T,2021-10-10 14:31:36,47.82999633,7.94750865,8,704.933,,1.598,74,8,15,,
T,2021-10-10 14:31:37,47.82999979,7.94752213,8,704.920,,1.420,74,8,15,,
T,2021-10-10 14:31:38,47.83000227,7.94753594,8,704.901,,1.285,72,8,15,,
T,2021-10-10 14:31:39,47.83000501,7.94755338,8,704.884,,1.417,72,8,15,,
T,2021-10-10 14:31:40,47.83000797,7.94756580,8,704.826,,1.489,84,8,15,,
T,2021-10-10 14:31:41,47.83001092,7.94757569,8,704.813,,1.612,80,8,15,,
T,2021-10-10 14:31:42,47.83001350,7.94758410,8,704.852,,1.679,177,8,15,,
T,2021-10-10 14:31:43,47.83001430,7.94758974,8,704.871,,1.605,227,8,15,,
T,2021-10-10 14:31:44,47.83001504,7.94759401,8,704.877,,1.528,230,8,15,,
T,2021-10-10 14:31:45,47.83001624,7.94759799,6,704.876,,1.277,230,8,15,,
T,2021-10-10 14:31:46,47.83001767,7.94760135,6,704.877,,1.098,226,8,15,,
T,2021-10-10 14:31:47,47.83001888,7.94760587,6,704.900,,1.183,227,8,15,,
T,2021-10-10 14:31:48,47.83002002,7.94761187,6,704.944,,1.236,229,8,15,,
T,2021-10-10 14:31:49,47.83002268,7.94761758,6,705.007,,1.254,232,8,15,,
T,2021-10-10 14:31:50,47.83002740,7.94762248,6,705.086,,1.235,232,8,15,,
T,2021-10-10 14:31:51,47.83003284,7.94762565,6,705.173,,1.223,229,8,15,,
T,2021-10-10 14:31:52,47.83003901,7.94762787,6,705.273,,1.218,235,8,15,,
T,2021-10-10 14:31:53,47.83004733,7.94763066,6,705.378,,1.190,241,8,15,,
T,2021-10-10 14:31:54,47.83005225,7.94763282,6,705.469,,1.004,242,8,15,,
T,2021-10-10 14:31:55,47.83005631,7.94763567,6,705.544,,0.871,245,8,15,,
T,2021-10-10 14:31:56,47.83006110,7.94763961,6,705.613,,0.970,245,8,15,,
T,2021-10-10 14:31:57,47.83006653,7.94764288,6,705.684,,1.046,243,8,15,,
T,2021-10-10 14:31:58,47.83007559,7.94764755,6,705.782,,1.061,234,8,15,,
T,2021-10-10 14:31:59,47.83008486,7.94765558,6,705.876,,0.839,236,8,15,,
T,2021-10-10 14:32:00,47.83009349,7.94766537,6,705.966,,0.581,250,8,15,,
T,2021-10-10 14:32:01,47.83010175,7.94767614,8,706.043,,0.610,252,8,15,,
T,2021-10-10 14:32:02,47.83011441,7.94769488,8,706.121,,0.675,252,8,15,,
T,2021-10-10 14:32:03,47.83012304,7.94770696,8,706.130,,0.814,263,8,15,,
T,2021-10-10 14:32:04,47.83012820,7.94771399,8,706.210,,0.928,266,8,15,,
T,2021-10-10 14:32:05,47.83013132,7.94771977,8,706.286,,0.810,267,8,15,,
T,2021-10-10 14:32:06,47.83013480,7.94772543,8,706.377,,0.726,266,8,15,,
T,2021-10-10 14:32:07,47.83013760,7.94773081,8,706.482,,0.882,266,8,15,,
T,2021-10-10 14:32:08,47.83014101,7.94773844,8,706.593,,0.979,264,8,15,,
T,2021-10-10 14:32:09,47.83014599,7.94774956,8,706.701,,1.019,265,8,15,,
T,2021-10-10 14:32:10,47.83015045,7.94776244,8,706.711,,1.044,265,8,15,,
T,2021-10-10 14:32:11,47.83015570,7.94778184,8,706.803,,0.824,266,8,14,,
T,2021-10-10 14:32:12,47.83015932,7.94779703,8,706.887,,0.711,266,8,14,,
T,2021-10-10 14:32:13,47.83016205,7.94780686,6,706.996,,0.869,263,8,14,,
T,2021-10-10 14:32:14,47.83016419,7.94781496,6,707.100,,0.985,269,8,14,,
T,2021-10-10 14:32:15,47.83016670,7.94782299,6,707.219,,1.057,269,8,14,,
T,2021-10-10 14:32:16,47.83016862,7.94783338,6,707.345,,1.097,265,8,14,,
T,2021-10-10 14:32:17,47.83017103,7.94784718,8,707.475,,0.906,266,8,14,,
T,2021-10-10 14:32:18,47.83017634,7.94786352,8,707.617,,0.752,276,8,14,,
T,2021-10-10 14:32:19,47.83018005,7.94787786,8,707.749,,0.860,279,8,14,,
T,2021-10-10 14:32:20,47.83018133,7.94789170,8,707.875,,0.944,282,8,14,,
